CONTENT|SENTIMENT|RATING|DOMAIN|FONT|CREATE_AT
Confesso que não gostei muito do filme como comédia, realmente não convence e fica e desejar, mas gostei e muito do modo como CRITICA a nossa sociedade que está partindo rumo ao REGRESSO. Onde bunda ganha de cérebro, onde as pessoas que PENSAM se tornam mais raras a cada dia. Isso não é só no Brasil, isso é no mundo todo, mas para nós é mais evidente. Está na nossa cultura atualmente, vemos isso todos os dias. Fato que o filme peca dizendo que pessoas inteligentes só terão progênitos inteligentes, pois, a cada geração a maneira de pensar, a cultura, a sociedade muda. A pessoa pode acabar seguindo o padrão dessa sociedade e regredir ou apenas seguir a criação da família, ou fazer suas próprias escolhas e mudar o rumo da história familiar. Mas é fato de que gente sem cultura procria mais que pessoas com cultura e isso não é nada pra se orgulhar. Entendo que é uma comédia pastelão, mas surpreende pois não apela sexualmente como é de costume (peitos e Bundas).Bem, o que me ganhou na verdade foi a critica muito inteligente, mesmo que pouco divertido.Vale refletir.|neutral|3|movies|corpus-movie-or-apps|2019-04-20 06:30:00.000000000
FABULOSO, muito engraçado, bem feito e envolvente!|positive|5|movies|corpus-movie-or-apps|2019-04-21 11:37:00.000000000
muito ruim quando chego na ultima etapa nao consigo mais usar|negative|1|apps|corpus-movie-or-apps|2019-04-02 00:00:00.000000000
Incrível e perfeitamente fiel ao livro. Sem falar nos figurinos e, claro, Matthew Macfadyen..|positive|5|movies|corpus-movie-or-apps|2019-04-20 00:58:00.000000000
Arrrrivederrrrccci- Brad Pitt...|positive|4|movies|corpus-movie-or-apps|2019-04-17 22:54:00.000000000
Sasha Baron Cohen é demais. O mais importante desse filme é ver como as pessoas se comportam nele, os que não sabem como Borat (e Brüno) são gravados deveriam se informar, sem contar que é divertidíssimo.|positive|4|movies|corpus-movie-or-apps|2019-04-20 06:58:00.000000000
Nao encontrei defeito neste filme, maravilhoso e me deu frio na barriga por causa da altura|positive|5|movies|corpus-movie-or-apps|2019-04-20 18:18:00.000000000
Bom ator,mal filme.|neutral|3|movies|corpus-movie-or-apps|2019-04-20 22:54:00.000000000
Tira esse ordem aleatória e muito ruim eu quero escutar uma música aparece outras música|negative|1|apps|corpus-movie-or-apps|2019-03-31 00:00:00.000000000
solicito uma providencia por parte do mercado pago , fiz uma retirada no dia 22/01, ate hoje nao caiu o dinheiro na minha conta. Espero que vc resolvam esse problema ou vou procurar meus direitos.Aquardo resposta!|negative|1|apps|corpus-movie-or-apps|2019-04-13 00:00:00.000000000
"eu acho que  esse final foi proposital, do tipo que foi feito pra deixar o expectador puto mesmo! porque das duas uma: ou o Nick é muito otário e aceitou ""de boas"" viver o inferno com a doida lá, ou na verdade ele passou a se apaixonar mais ainda pela genialidade doentia dela. Mas que filme louco da p****! Quando a gente pensa que está acabando... vrá! Ainda tem mais 2horas pra rolar e um monte de reviravolta!E sim, que inferno é a tal da mídia, hein?! hahaha"|positive|4|movies|corpus-movie-or-apps|2019-04-17 21:41:00.000000000
bacana mas ainda fico com Trainspotting!|positive|4|movies|corpus-movie-or-apps|2019-04-20 02:11:00.000000000
Lindo, lindo e LINDO!Lealdade é algo que poucos têm.Muitas vezes a encontramos onde menos esperamos..|positive|5|movies|corpus-movie-or-apps|2019-04-20 09:55:00.000000000
Muito bom eu tenho canal no YouTube e gostei muito da edição|positive|5|apps|corpus-movie-or-apps|2019-04-11 00:00:00.000000000
Um filme de romance meio estranho, afinal uma mulher dividida entre 2 ricaços escrotos, achei que no fim ela ia ficar com o primo, pelo menos senti que ele gostava dela, acho que no desfecho deviam ter morrido todos, hahaha, gostei do carro amarelo.|neutral|3|movies|corpus-movie-or-apps|2019-04-20 06:46:00.000000000
Estou esperando minha resposta no e-mail sobre pq no momento q estou fazendo a compra e vou adicionar o cupom diz que está inválido ou antes do prazo dado do vencimento para o cupom acaba|negative|1|apps|corpus-movie-or-apps|2019-03-31 00:00:00.000000000
Todo mundo tem o seu limite.Por mais controlada que a pessoa possa ser uma vez passada a linha entre a sanidade e o autocontrole, e a loucura e a emoção: não há quem segure.  Todo mundo, e qualquer pessoa, tem o seu limite.|positive|5|movies|corpus-movie-or-apps|2019-04-20 11:29:00.000000000
eu não sou obrigada a querer esse facebook e esse menssege blz|negative|1|apps|corpus-movie-or-apps|2019-04-10 00:00:00.000000000
esta edição da série mas um tempo do inicio da guerra dos bruxos(as) no mundo mágico onde ele tem uma grande perda que foi o seu pradinho!|positive|5|movies|corpus-movie-or-apps|2019-04-20 04:47:00.000000000
"Observando vocês comparando ""os aranhas"" e rindo. Cada um com suas particularidades, por favor né, isso nem é argumento. Anyways, achei melhor que o primeiro."|positive|4|movies|corpus-movie-or-apps|2019-04-20 17:07:00.000000000
A realidade do nosso Brasil , quando ví esse filme não dormi bem nessa noite.|positive|4|movies|corpus-movie-or-apps|2019-04-20 05:00:00.000000000
LIXO! LIXO! LIXO. Aparece um valor na tela e quando confirma cobram outro bem maior. E quando tenta cancelar já era.|negative|1|apps|corpus-movie-or-apps|2019-04-11 00:00:00.000000000
Demorei mais de dez anos pra ver e me arrependo muito disso.|positive|5|movies|corpus-movie-or-apps|2019-04-20 00:40:00.000000000
Esse filme é uma obra de arte. Perfeito desde o roteiro, atores, trilha, direção, tudo! Nunca vi - e será difícil ver - um filme de super heróis que tenha a grandeza de O Cavaleiro das Trevas.|positive|5|movies|corpus-movie-or-apps|2019-04-17 20:52:00.000000000
"A primeira coisa que nos surpreende é a trilha sonora magnífica que está presente desde o início do filme. As cenas são passadas com um ar melancólico e procuram sempre destacar uma profundidade - que muitas vezes não existiu -. A atuação de Emily Browning (BabyDoll) é realmente um ponto marcante durantes as horas do longa. O filme, visto de uma perspectiva simplória, pode não agradar o público, porém, quando observado de um ângulo diferente ou com a mente mais aberta para as possibilidades, ele engrandece. Destarte, Sucker Punch não é só um filme com cenas de ação espetaculares e efeitos especiais memoráveis, ele traz uma reflexão implícita e faz com que todos que o assistam se perguntem: eu captei a mensagem?A morte de três companheiras, a loucura (liberdade em mente) de outra e a fuga para o melhor da única ""sobrevivente"" do massacre psicológico, foram orquestradas de maneira estarrecedora."|positive|4|movies|corpus-movie-or-apps|2019-04-20 23:17:00.000000000
Gostei amei esse aplicativo|positive|5|apps|corpus-movie-or-apps|2019-04-22 00:00:00.000000000
Excelente... Muito fácil de usar e tem ótimos filmes sempre atualizados!!|positive|5|apps|corpus-movie-or-apps|2019-04-10 00:00:00.000000000
Um dos melhores filmes que já vi na vida! Roteiro extremamente competente e fascinante, que consegue te manter tenso do começo ao fim. Jodie Foster e Anthony Hopkins formaram uma dupla simplesmente incrível! Que filme!|positive|5|movies|corpus-movie-or-apps|2019-04-18 07:27:00.000000000
Filme polêmico , nojento e nonsense e esse foi o objetivo alcançado pela produção , o longa é arrastado e a história é sobre aqueles médicos , cientistas que fazem experiências estranhas.  Um doutor cria uma centopeia humana juntando as pessoas através de uma cirurgia que costura a boca das pessoas no ânus de outro individuo , essa loucura é bem transmitida e atuada pelo protagonista , vide as expressões faciais e seu tom de voz ,personagem eficientemente personificado , a insanidade também é representada nas cores , como nas paredes brancas da casa de onde acontece a louca experiência , faltou apenas diálogos mais doentios do vilão , elemento que encorparia mais o personagem e fortificava a coesão do filme .As atuações são precisas e conseguem demostrar o sofrimento das pessoas causado pela montagem da centopeia . Centopeia humana pode incomodar visualmente e essa é a sua característica mais forte e que contribui para sua fama e adjetivos .|neutral|3|movies|corpus-movie-or-apps|2019-04-17 00:42:00.000000000
Fantástico, ainda mais baseado em fatos reais, uma história bem elaborada, um roteiro bem feito e simples, atuações convincentes, suspense na medida certa, tudo muito bom. James Wan é realmente o gênio atual do gênero.|positive|4|movies|corpus-movie-or-apps|2019-04-20 11:20:00.000000000
,seria melhor se tivesse vídeos com músicas brasileiras.|positive|4|apps|corpus-movie-or-apps|2019-04-10 00:00:00.000000000
O filme é genia! Sem perdão, Edward trouxe Susan para o seu mundo de fragilidade, onde deu o checkmate nela|positive|5|movies|corpus-movie-or-apps|2019-04-20 04:02:00.000000000
Um thriller de suspense que funciona como alerta aos jovens de hoje. Nerve é um filme interessante com uma premissa bastante atual, que se não chega a ser uma obra prima, consegue transmitir bem sua mensagem a nova geração. Tecnicamente o longa é bastante chamativo, com uma paleta colorida que da um ar futurista a produção, a edição com corte interessantes e câmera próxima ao expectador torna a experiência agradável aos olhos. O  elenco liderado por Emma Roberts e Dave Franco é bastante sólido, os coadjuvantes em torno dos protagonistas em sua maioria funcionam muito bem. A trama do filme é bastante envolvente e o senso de novidade do primeiro ato é suficiente para te carregar até o final, mesmo que o terceiro ato seja bastante previsível no geral a experiência é válida. Enfim Nerve pode não ser extraordinário, mas funciona como thriller adolescente super atual que vai de deixar grudado na tela do início ao fim. Recomendo. Obs: A trilha sonora é muito boa, gostei bastante.Obs:  Se um jogo desses realmente existisse ia rolar muito suícidio, porque os jovens de hoje fazem loucuras ainda mais banais.|positive|4|movies|corpus-movie-or-apps|2019-04-21 13:34:00.000000000
O melhor da serie e um dos melhores do Sly.|positive|5|movies|corpus-movie-or-apps|2019-04-20 22:41:00.000000000
Emocionante, tocante e só, As atuações de Michael Fassbender e Lupita seguraram o filme, o protagonista ficou apagado e a história, apesar de bonita, era previsível.|positive|4|movies|corpus-movie-or-apps|2019-04-18 23:18:00.000000000
O que dizer sobre um filme sobre um dos gênios do cinema?! Deslumbrante! Todos, sem exceções, devem assistir este filme.|positive|5|movies|corpus-movie-or-apps|2019-04-20 18:03:00.000000000
Gostei.. mesmo não tendo assistido o primeiro =D|positive|4|movies|corpus-movie-or-apps|2019-04-20 12:39:00.000000000
Este filme é espetacular, disse o coelho branco.|positive|5|movies|corpus-movie-or-apps|2019-04-17 00:32:00.000000000
não chega a ser um épico , mas Dicaprio está sensacional nesse filme , e eh bem dinâmico a forma vai pegar|positive|5|movies|corpus-movie-or-apps|2019-04-18 17:52:00.000000000
Vou assumir que fiquei louca com o final do filme e a melhor coisa que os diretores fizeram foi dar essa surpresa ao público.|positive|5|movies|corpus-movie-or-apps|2019-04-21 13:28:00.000000000
e muito chato vcs podem melhorar|negative|1|apps|corpus-movie-or-apps|2019-04-10 00:00:00.000000000
Daqueles que choro sempre que vejo.|positive|5|movies|corpus-movie-or-apps|2019-04-20 02:16:00.000000000
Ótima adaptação, tão lindo quanto o livro. Nicholas Sparks pode ate ser previsível, como alguns sugerem, mas sempre tenta deixa acessível esse tipo amor que alem de ser incompreensível para muitos e que só poucos conseguiram experimentar. <3|neutral|3|movies|corpus-movie-or-apps|2019-04-20 08:54:00.000000000
Proposta boa, minha sugestão é que o aplicativo tinha uma interface mais fácil de usar com atalhos para as principais funções e que funcionasse em conexões lentas.|positive|4|apps|corpus-movie-or-apps|2019-04-11 00:00:00.000000000
muito bom, muito interessante, uma verdadeira viagem, faltou a trilha sonora de Pink Floyd, e Matthew McConaughey é muito bom...assistam True Detective ele é muito bom. eu Recomendo o filme|positive|4|movies|corpus-movie-or-apps|2019-04-17 19:01:00.000000000
só não gostei porque não compra com dois cartões. mais o atendimento foi rápido.|neutral|3|apps|corpus-movie-or-apps|2019-03-31 00:00:00.000000000
Achei bom demais! Histórias com pedofilia sempre são muito intensas e digo o mesmo quando o assunto é velhice, aqui, intencionalmente, formam um combo que ao menos pra mim, funcionou muito bem. Destaque também para o desfecho.|positive|5|movies|corpus-movie-or-apps|2019-04-20 01:00:00.000000000
Eu não sei se isso acontece com o cel de vcs mas eu estava escrevendo um texto e quando eu terminei apareceu que deu erro e foi triste porque o meu texto era muito grande|negative|1|apps|corpus-movie-or-apps|2019-04-12 00:00:00.000000000
Muito, muuuuito bom! Final perfeito! (:|positive|4|movies|corpus-movie-or-apps|2019-04-20 19:34:00.000000000
lixo tudo tem cota de transferencia...|negative|1|apps|corpus-movie-or-apps|2019-04-22 00:00:00.000000000
Da pro gasto..|neutral|3|movies|corpus-movie-or-apps|2019-04-20 18:44:00.000000000
O filme é totalmente diferente do que eu esperava. Tem um roteiro muito original e um ótimo elenco, com destaque pra atuação da Noomi Rapace, que foi incrível. Muito bom.|positive|4|movies|corpus-movie-or-apps|2019-04-20 07:12:00.000000000
aplicativo top mudei meu nick no free fire e fico lgl|positive|5|apps|corpus-movie-or-apps|2019-04-11 00:00:00.000000000
The Rocky Horror Picture Show (2018 remastered version)|positive|4|movies|corpus-movie-or-apps|2019-04-20 12:41:00.000000000
Tive a sensação que ficaram com preguiça de desenvolver o final.|neutral|3|movies|corpus-movie-or-apps|2019-04-20 06:29:00.000000000
eo melhor messenger q eu baixei ❤ tudo do jeitinho q eu quero|positive|5|apps|corpus-movie-or-apps|2019-04-10 00:00:00.000000000
Gostei muito desse modo de velocidade, pra acelerar o carregamento do vídeo|positive|5|apps|corpus-movie-or-apps|2019-04-10 00:00:00.000000000
Horrível. Vários cupons de desconto que quando você vai concluir a compra fala que ele não é compatível com o estabelecimento que solicitou a compra, não tem nada explícito e é propaganda enganosa. Deviam colocar então APENAS oa restaurnates participantes. Sem contar que você faz o pedido e não consegue nem visualizar no carrinho.|negative|1|apps|corpus-movie-or-apps|2019-04-11 00:00:00.000000000
Tenho esse aplicativo à mais de dois meses e nunca recebi nenhuma pesquisa, vou a vários lugares e meu localizador fica ligado sempre, mesmo assim, nada de pesquisas.|negative|1|apps|corpus-movie-or-apps|2019-04-21 00:00:00.000000000
